Germany,Olympique Lyon,Rome,2017,Andrew Clark,71
France,FC Augsburg,Yekaterinburg,2001,Joshua Miller,36
Germany,FC Orenburg,Valencia,1990,John Lewis,94
France,Atletico Madrid,Sassuolo,2013,Kevin Campbell,0
Germany,FC Augsburg,Seville,1990,David King,52
Russia,Manchester United,Liverpool,2018,Timothy Harris,99
Russia,AS Roma,Sassuolo,1997,Jeffrey Adams,40
Italy,Inter Milan,Augsburg,1991,Richard Walker,16
Spain,Olympique Marseille,Wolfsburg,2022,Steven Taylor,20
France,FC Sochi,Valencia,1995,William Moore,8
England,Sheffield United,Munich,1993,William Moore,88
Italy,FC Krasnodar,Vigo,2002,Christopher Taylor,66
Spain,FC Orenburg,Barcelona,2007,Carl Taylor,57
Spain,Bayer 04 Leverkusen,Bilbao,2003,John Smith,17
England,SS Lazio,Cologne,1996,William Moore,11
England,AS Roma,St. Petersburg,2018,Richard White,77
England,FC Lorient,Lorient,2017,David King,57
Germany,Manchester City,Palma de Mallorca,2016,Albert Gonzalez,69
England,Liverpool FC,Monaco,2011,Adam Williams,82
Germany,FC Schalke 04,London,1998,Matthew Baker,90
Russia,TSG 1899 Hoffenheim,Reims,2011,Mark Anderson,84
Italy,FC Augsburg,Leicester,1997,Thomas Edwards,56
Germany,RCD Mallorca,Vigo,1995,David James,52
England,SPAL 2013,Ufa,2006,Andrew Clark,31
Spain,1. FC Köln,St. Petersburg,1996,Adam Williams,65
Italy,Tottenham Hotspur,Liverpool,1990,Jeffrey Adams,6
Germany,Stade Brestois,Marseille,2001,Steven Taylor,19
Spain,FC Tambov,Brest,2016,Ronald Wilson,77
Spain,US Sassuolo,Bilbao,1998,Nicholas Moore,51
Russia,FC Tambov,Rome,2014,Albert Gonzalez,76
France,FC Krasnodar,Hoffenheim,1995,Kenneth Hall,45
Russia,Atletico Madrid,Liverpool,1993,Matthew Baker,76
Germany,FC Lorient,Valencia,2007,Kenneth Hall,52
France,1. FC Köln,Getafe,1994,William Moore,43
Germany,Arsenal FC,Tambov,2000,Thomas Brown,7
Spain,FC Schalke 04,Reims,2004,Matthew Nelson,79
France,Stade Brestois,Brest,1998,Joseph Perez,91
Germany,Stade Brestois,Reims,2000,Thomas Brown,38
Russia,AC Milan,Moscow,1991,Edward Phillips,55
Spain,FC Ufa,Hoffenheim,1998,Timothy Harris,4
Italy,Sevilla FC,Tambov,2003,Joseph Evans,43
France,VfL Wolfsburg,Seville,1992,Albert Gonzalez,23
Spain,FC Sochi,Milan,1993,Matthew Nelson,9
France,RCD Mallorca,Ufa,2018,William Moore,80
France,FC Moscow,Rostov,1993,Kevin Campbell,8
Germany,RCD Mallorca,Gelsenkirchen,1990,Joseph Perez,98
England,Olympique Lyon,Cagliari,2005,Paul Davis,39
Germany,Juventus FC,Gelsenkirchen,2000,Edward Phillips,55
Germany,Inter Milan,Madrid,2009,David James,59
Germany,1. FC Köln,Sheffield,2017,Kevin Campbell,74
England,Bayer 04 Leverkusen,Liverpool,2005,William Robinson,80
Germany,FC Schalke 04,Rennes,2019,George Wilson,9
Spain,Leicester City,Leicester,2005,Matthew Baker,30
Russia,Valencia CF,Vigo,1997,Carl Taylor,89
England,FC Tambov,Cagliari,2014,Nicholas Moore,50
Germany,FC Orenburg,Orenburg,2018,David James,19
England,Inter Milan,Freiburg,1992,Matthew Baker,27
England,Juventus FC,Madrid,2019,Kenneth Hall,10
Spain,FC Augsburg,Tambov,2018,George Wilson,58
Germany,SPAL 2013,Valencia,2009,John Lewis,91
Russia,VfL Wolfsburg,Munich,2008,Brian Miller,52
Russia,Manchester United,Brest,1991,Edward Phillips,55
France,Aston Villa,Metz,2010,Timothy Harris,85
France,FC Ufa,Seville,2010,Michael Thompson,70
England,Manchester United,Lorient,2014,Paul Davis,66
Germany,FC Metz,Dortmund,2005,Steven Taylor,55
Spain,AS Roma,Hoffenheim,1991,William Robinson,28
England,Cagliari Calcio,Birmingham,2003,Edward Phillips,14
Russia,RC Celta de Vigo,Cagliari,2017,Andrew Clark,75
France,FC Ural,Birmingham,2002,Carl Taylor,91
Italy,SS Lazio,Rome,2016,Norman White,65
England,Paris Saint Germain,Hoffenheim,1991,Brian Miller,66
Russia,Stade de Reims,Paris,2015,Joseph Evans,63
Italy,Stade Rennais,Benevento,2011,Adam Williams,92
France,FC Metz,Sassuolo,2021,Timothy Harris,30
Italy,FC Sochi,Tambov,1990,Timothy Harris,6
Spain,FC St. Petersburg,Ferrara,1990,Andrew Clark,15
Russia,Sevilla FC,St. Petersburg,2019,Joseph Evans,17
Russia,FC Ural,Birmingham,2003,Paul Davis,59
Italy,Manchester City,Yekaterinburg,2005,John Smith,18
France,SPAL 2013,Ferrara,2014,Mark Anderson,25
England,West Ham United,Krasnodar,1995,Michael Thompson,94
Germany,Stade Brestois,Rome,2018,Joseph Evans,41
Germany,FC Orenburg,St. Petersburg,1995,Thomas Brown,21
Spain,Stade Rennais,Turin,2003,Brian Walker,48
Spain,AC Milan,Ferrara,1997,Thomas Edwards,54
Italy,FC St. Petersburg,Hoffenheim,2004,David King,55
England,Barcelona FC,Milan,2011,John Smith,33
Germany,Olympique Marseille,Sassuolo,2014,Matthew Baker,29
Italy,Real Sociedad,Leverkusen,2012,James Johnson,3
England,AC Milan,Hoffenheim,2009,John Smith,34
France,AS Roma,Wolfsburg,2011,John Lewis,44
Russia,FSV Mainz 05,Rostov,2021,Richard White,51
France,FC Bayern Munich,Munich,2000,James Johnson,58
Italy,FC Metz,Barcelona,1992,Thomas Edwards,10
England,FC Augsburg,London,2004,David James,61
France,Real Betis,St. Petersburg,2010,Ronald Wilson,18
Spain,FC Moscow,Cagliari,2008,Nicholas Moore,79
Russia,AC Milan,Krasnodar,2003,Paul Davis,97
Italy,FC Rostov,Leicester,2001,Albert Gonzalez,66
Spain,Olympique Lyon,Rennes,2007,Joseph Evans,22
France,AS Monaco,Barcelona,1995,Joseph Evans,3
Spain,Atletico Madrid,Ferrara,2002,David James,37
Italy,Aston Villa,San Sebastian,2015,Steven Taylor,31
France,Real Madrid CF,Leicester,1997,Thomas Edwards,0
Italy,FC Krasnodar,Liverpool,2008,Kevin Campbell,89
Germany,Manchester City,Munich,1994,Carl Taylor,28
Italy,AC Milan,Rostov,2005,Edward Phillips,32
England,Barcelona FC,San Sebastian,2014,John Lewis,18
France,Paris Saint Germain,Manchester,1993,Ronald Wilson,72
France,FC Bayern Munich,San Sebastian,2022,Edward Phillips,29
France,Athletic Bilbao,Marseille,2017,Nicholas Moore,38
Spain,FC Augsburg,Rennes,2003,Ronald Wilson,66
France,Bayer 04 Leverkusen,San Sebastian,1999,Nicholas Moore,67
Spain,1. FC Köln,Barcelona,2011,Andrew Clark,33
Russia,FSV Mainz 05,Rennes,2002,Steven Taylor,91
France,Olympique Lyon,Liverpool,2018,Richard White,49
England,Stade Brestois,Leicester,1990,Mark Anderson,29
Italy,AC Milan,Ferrara,2009,Brian Miller,90
Spain,FC Ufa,Yekaterinburg,2014,James Johnson,21
Italy,FC Ufa,Valencia,2014,Joseph Perez,58
Spain,FC Ural,Liverpool,2014,Nicholas Moore,37
Italy,RCD Mallorca,Getafe,2019,William Moore,57
Russia,FC Krasnodar,Paris,2009,Nicholas Moore,17
England,Stade Rennais,Krasnodar,2001,William Robinson,4
England,Atletico Madrid,Paris,2000,Kenneth Hall,47
Spain,Getafe CF,Yekaterinburg,1997,Nicholas Moore,21
Italy,TSG 1899 Hoffenheim,Metz,2016,Matthew Nelson,62
Russia,FC Krasnodar,Sheffield,2009,John Smith,42
Spain,VfL Wolfsburg,Dortmund,2008,James Johnson,26
France,FC Schalke 04,Brest,2010,William Moore,17
England,Bayer 04 Leverkusen,Madrid,2001,Matthew Baker,87
Russia,Cagliari Calcio,Rennes,2009,Matthew Nelson,81
France,Stade de Reims,Sassuolo,2008,Norman White,6
Italy,FC Ufa,San Sebastian,1994,Andrew Clark,25
England,Leicester City,Lorient,1991,William Moore,75
England,Valencia CF,Bilbao,1991,William Moore,94
France,Tottenham Hotspur,Marseille,2020,John Smith,42
Germany,Manchester United,Orenburg,2015,Michael Thompson,70
England,Stade Brestois,Turin,2012,Brian Walker,78
Spain,Getafe CF,Getafe,2008,William Robinson,74
Russia,FC Orenburg,Madrid,2022,Steven Taylor,74
Russia,SS Lazio,Birmingham,2009,Norman White,58
England,FC Schalke 04,Turin,2005,Jeffrey Adams,39
France,FC Moscow,Augsburg,2013,John Lewis,21
Germany,Cagliari Calcio,Lyon,2012,Albert Gonzalez,56
England,Borussia Dortmund,Turin,2017,Carl Taylor,91
Russia,AS Roma,Ferrara,2022,Jeffrey Adams,67
Italy,RCD Mallorca,Hoffenheim,1996,Matthew Nelson,37
Germany,VfL Wolfsburg,Wolfsburg,1992,William Robinson,80
Spain,Atletico Madrid,Seville,2018,George Wilson,4
France,TSG 1899 Hoffenheim,Moscow,2011,Christopher Taylor,63
France,Manchester United,Marseille,2000,Brian Miller,45
Russia,Valencia CF,Leicester,2001,Ronald Wilson,96
Germany,FC Krasnodar,Munich,2001,Jeffrey Adams,98
Russia,Cagliari Calcio,Milan,1999,Christopher Taylor,38
Spain,Borussia Dortmund,Mainz,1999,John Smith,5
Italy,FC Krasnodar,Benevento,2021,Christopher Taylor,5
England,Real Sociedad,Liverpool,2008,Andrew Clark,75
Spain,Leicester City,Gelsenkirchen,2013,Christopher Taylor,10
Russia,FC Krasnodar,Moscow,2011,Christopher Taylor,53
England,Tottenham Hotspur,Sassuolo,2016,Thomas Edwards,66
Russia,Borussia Dortmund,Valencia,2010,Andrew Clark,13
Spain,AC Milan,Tambov,2022,David James,13
Russia,FC Ural,Hoffenheim,1996,Richard Walker,39
England,FC Krasnodar,Manchester,1990,Thomas Edwards,1
Italy,FC Metz,Yekaterinburg,2005,Matthew Nelson,6
France,FC Schalke 04,Marseille,1994,Michael Thompson,30
Germany,Liverpool FC,Palma de Mallorca,2005,Christopher Taylor,78
Italy,Bayer 04 Leverkusen,Reims,2015,Timothy Harris,33
France,FC Ural,Birmingham,2000,Joseph Evans,27
Germany,US Sassuolo,St. Petersburg,2021,William Moore,32
Spain,VfL Wolfsburg,Lyon,2016,Brian Walker,69
Spain,Inter Milan,Lorient,2016,Adam Williams,89
France,Tottenham Hotspur,Liverpool,2000,John Lewis,45
Italy,FC Lorient,Ferrara,2005,Richard White,81
Spain,Real Madrid CF,Metz,2021,Edward Phillips,80
England,SPAL 2013,Ufa,2007,Jeffrey Adams,74
Spain,Barcelona FC,Milan,2022,Ronald Wilson,76
Russia,FC Rostov,Valencia,2008,Edward Phillips,68
Russia,West Ham United,Mainz,2015,James Johnson,28
Italy,1. FC Köln,Sochi,1991,David King,21
Germany,FC Tambov,Mainz,1994,Richard White,8
Germany,Olympique Marseille,Metz,2022,Kenneth Hall,10
Russia,FC Rostov,Liverpool,1999,James Johnson,67
England,SPAL 2013,Mainz,2021,Richard White,99
Russia,Valencia CF,Tambov,2018,Brian Miller,95
Russia,Valencia CF,Brest,1998,Christopher Taylor,46
Spain,AS Roma,Milan,2006,Edward Phillips,65
France,FC Tambov,Valencia,2012,Kevin Campbell,87
England,VfL Wolfsburg,Sochi,2005,Christopher Taylor,23
Spain,Real Madrid CF,St. Petersburg,1997,Michael Thompson,68
Russia,FC Tambov,San Sebastian,2014,Norman White,47
Germany,Arsenal FC,Orenburg,1995,Ronald Wilson,43
Italy,Olympique Lyon,Lyon,1993,Edward Phillips,90
England,Arsenal FC,Turin,2003,Albert Gonzalez,64
France,FC Orenburg,Ferrara,2015,George Wilson,43
Russia,FC St. Petersburg,Yekaterinburg,2006,Joseph Perez,88
France,FC Moscow,Dortmund,2002,Christopher Taylor,87
Italy,Liverpool FC,Rostov,2009,Joseph Perez,90
Spain,Manchester City,Lyon,2017,Joseph Perez,76
England,FC Ural,Tambov,1998,Timothy Harris,55
Russia,Sevilla FC,Madrid,1997,David James,35
Germany,Getafe CF,Yekaterinburg,1998,Jeffrey Adams,59
Spain,TSG 1899 Hoffenheim,Lyon,2013,William Robinson,86
Germany,SS Lazio,Turin,1992,Albert Gonzalez,27
Spain,Paris Saint Germain,Cagliari,2001,William Robinson,53
England,Athletic Bilbao,Madrid,2019,Brian Walker,29
Germany,FC St. Petersburg,Monaco,2004,Norman White,98
Germany,FC Schalke 04,Bilbao,1999,Brian Walker,87
Italy,FC Krasnodar,Augsburg,2011,Mark Anderson,91
England,FC Metz,Leverkusen,2022,Brian Walker,97
Spain,Benevento Calcio,Leverkusen,1998,James Johnson,74
Spain,Atletico Madrid,San Sebastian,2003,Steven Taylor,40
Russia,Real Madrid CF,Liverpool,2012,Michael Thompson,66
England,Real Betis,Rostov,2014,Thomas Brown,0
Italy,US Sassuolo,Yekaterinburg,1991,Richard Walker,99
Italy,FC Lorient,Birmingham,2009,Norman White,47
Russia,RC Celta de Vigo,Orenburg,2004,Carl Taylor,74
Spain,FC Moscow,Cologne,2017,David James,15
Germany,Leicester City,Barcelona,1996,Paul Davis,2
England,FC Schalke 04,Orenburg,2000,Joseph Perez,70
Italy,AS Roma,Benevento,1996,Steven Taylor,36
England,Borussia Dortmund,Cagliari,1999,William Robinson,62
Italy,Stade Rennais,Reims,2012,Matthew Nelson,92
Russia,FC Rostov,Lyon,1997,Brian Walker,90
Germany,FC Schalke 04,Vigo,2009,Joseph Perez,46
France,Stade Rennais,Sochi,1997,Michael Thompson,43
Germany,Atletico Madrid,San Sebastian,2011,Kenneth Hall,79
Russia,Liverpool FC,Leicester,1995,Steven Taylor,0
France,Real Madrid CF,Reims,1997,Edward Phillips,49
England,VfL Wolfsburg,London,2014,Kevin Campbell,59
France,Borussia Dortmund,Metz,2016,Steven Taylor,1
Russia,FC Ural,Mainz,1993,Richard Walker,72
Germany,Manchester United,Reims,2018,Nicholas Moore,0
Germany,FC Ural,Marseille,2000,Andrew Clark,99
England,SC Freiburg,Vigo,2011,Christopher Taylor,96
Russia,SPAL 2013,Gelsenkirchen,2018,Brian Walker,68
Germany,Stade Brestois,Gelsenkirchen,2013,Norman White,46
Spain,FC Krasnodar,Orenburg,1995,Richard White,28
Germany,Manchester City,Reims,2018,David King,17
England,FC Schalke 04,Lorient,2009,Edward Phillips,90
England,FC Ufa,Moscow,1992,William Robinson,61
Spain,Juventus FC,Augsburg,1997,Paul Davis,66
Russia,Juventus FC,Leverkusen,1996,Brian Walker,3
England,Sheffield United,Augsburg,2013,George Wilson,78
France,FC Sochi,Hoffenheim,2007,Matthew Baker,51
Spain,Getafe CF,Reims,1999,Brian Walker,32
England,Atletico Madrid,Seville,1995,Albert Gonzalez,5
Italy,SC Freiburg,Sassuolo,2013,William Moore,5
Italy,FC Ural,Cologne,2007,John Smith,46
Russia,Leicester City,Mainz,2011,Matthew Baker,60
Spain,Olympique Marseille,Orenburg,1998,Joseph Evans,66
Italy,Leicester City,Barcelona,2010,Joseph Evans,31
France,Juventus FC,Benevento,1998,James Johnson,82
Spain,Manchester United,Madrid,2011,Paul Davis,55
Germany,Cagliari Calcio,Turin,1992,Norman White,89
England,Chelsea FC,Marseille,2020,Steven Taylor,61
Russia,Chelsea FC,Ufa,1993,Edward Phillips,58
England,AS Roma,Dortmund,2017,Joseph Perez,22
Germany,TSG 1899 Hoffenheim,Moscow,2001,Steven Taylor,23
Germany,Olympique Lyon,Cologne,1999,Albert Gonzalez,76
France,FC Moscow,Leverkusen,2016,Carl Taylor,31
Spain,Stade de Reims,Rennes,2019,Richard Walker,41
Italy,FC Ufa,Monaco,2014,George Wilson,18
Russia,Aston Villa,Getafe,2002,Brian Miller,71
Italy,TSG 1899 Hoffenheim,Barcelona,2010,Mark Anderson,13
England,Liverpool FC,Freiburg,2000,John Smith,23
Germany,SS Lazio,Rostov,2011,Michael Thompson,21
England,Stade de Reims,Monaco,1996,Christopher Taylor,86
England,Real Betis,Freiburg,1997,Timothy Harris,63
France,Getafe CF,Bilbao,2006,Norman White,52
Russia,FC Moscow,St. Petersburg,2017,Jeffrey Adams,35
Italy,Borussia Dortmund,Tambov,2015,Brian Miller,60
France,RC Celta de Vigo,Turin,2009,Ronald Wilson,52
Italy,Stade Brestois,Ufa,2012,William Robinson,99
England,FC St. Petersburg,Cologne,1997,William Robinson,49
England,Cagliari Calcio,Yekaterinburg,1990,David King,73
England,FC Krasnodar,Tambov,2018,Thomas Brown,66
Spain,Borussia Dortmund,Rennes,2019,Thomas Edwards,17
Spain,FC St. Petersburg,Liverpool,2003,James Johnson,38
England,West Ham United,Madrid,2018,David King,97
Russia,FC Ufa,Seville,1998,Michael Thompson,1
Russia,VfL Wolfsburg,Sochi,2014,David King,76
England,AC Milan,Hoffenheim,2014,Norman White,66
Germany,FC Metz,St. Petersburg,2020,Carl Taylor,59
Spain,Tottenham Hotspur,Dortmund,2016,Christopher Taylor,91
Spain,SPAL 2013,Seville,2017,Adam Williams,74
England,US Sassuolo,Augsburg,2010,Adam Williams,85
England,Manchester United,Manchester,2021,James Johnson,63
Spain,FC Lorient,Munich,2008,Matthew Nelson,60
Germany,Borussia Dortmund,Wolfsburg,1996,Joshua Miller,88
England,FSV Mainz 05,Turin,1992,Nicholas Moore,7
Spain,SS Lazio,Orenburg,2013,Kevin Campbell,12
Russia,Athletic Bilbao,Leicester,2020,William Moore,33
Spain,FC Ufa,Gelsenkirchen,1991,James Johnson,97
Russia,RC Celta de Vigo,Manchester,2008,Paul Davis,8
France,FC Krasnodar,Orenburg,2014,Richard White,70
Italy,FC St. Petersburg,Milan,2003,Joseph Evans,8
Germany,Benevento Calcio,Wolfsburg,2010,Joseph Perez,94
France,Stade Brestois,Sassuolo,2017,Kevin Campbell,18
Italy,Manchester United,Vigo,2022,Paul Davis,89
Spain,FC St. Petersburg,Vigo,2016,Kenneth Hall,7
Italy,Chelsea FC,Bilbao,2008,William Moore,92
Italy,FC Metz,Yekaterinburg,2005,Ronald Wilson,86
England,FC Orenburg,Leicester,1993,Steven Taylor,8
Spain,SC Freiburg,Tambov,2003,Nicholas Moore,81
Russia,FC Tambov,Moscow,2004,Brian Miller,31
France,TSG 1899 Hoffenheim,Ferrara,2021,Albert Gonzalez,40
Russia,West Ham United,Freiburg,2004,William Moore,39
England,Benevento Calcio,Lyon,1998,Joshua Miller,75
Spain,AS Roma,Cologne,2004,Steven Taylor,53
England,Olympique Marseille,Seville,2015,Joshua Miller,93
Spain,FC St. Petersburg,Tambov,2015,George Wilson,29
Germany,US Sassuolo,Leverkusen,1991,Andrew Clark,36
Spain,Liverpool FC,Birmingham,2014,Michael Thompson,34
Russia,FC Augsburg,Freiburg,2000,Richard Walker,39
Italy,FC Ural,Palma de Mallorca,2010,David James,10
England,RC Celta de Vigo,Vigo,2018,Thomas Edwards,19
France,RC Celta de Vigo,San Sebastian,2003,Jeffrey Adams,61
Italy,FC Orenburg,Paris,1996,Nicholas Moore,45
England,VfL Wolfsburg,Vigo,1997,Adam Williams,65
England,TSG 1899 Hoffenheim,Freiburg,2007,Adam Williams,87
England,Inter Milan,Leverkusen,1999,Joshua Miller,75
Germany,Juventus FC,Tambov,2009,Joshua Miller,79
Germany,VfL Wolfsburg,Ferrara,2009,Christopher Taylor,72
England,SS Lazio,Freiburg,1997,Kenneth Hall,19
England,Olympique Marseille,Sochi,1990,Matthew Baker,20
Spain,FC Lorient,Rostov,2008,Richard White,85
Germany,Real Sociedad,Sheffield,2006,Brian Walker,71
Italy,Real Sociedad,Yekaterinburg,1992,Matthew Baker,2
Italy,Barcelona FC,Dortmund,1995,Jeffrey Adams,3
England,Arsenal FC,Monaco,1993,Richard White,93
France,SS Lazio,Brest,2016,Carl Taylor,36
France,FC Augsburg,Getafe,2022,Brian Miller,35
France,FC Schalke 04,Paris,2022,Carl Taylor,6
Russia,SS Lazio,Madrid,1998,Albert Gonzalez,41
Russia,Stade Brestois,Sochi,2022,Brian Walker,84
France,Barcelona FC,St. Petersburg,2013,David James,29
France,AC Milan,Rome,2020,Michael Thompson,45
Italy,Bayer 04 Leverkusen,Brest,2015,Michael Thompson,74
France,Juventus FC,Tambov,2005,Christopher Taylor,0
Russia,FC Sochi,Yekaterinburg,2003,Andrew Clark,71
Spain,Stade Rennais,Sassuolo,1991,Joseph Evans,0
Spain,FC Orenburg,Barcelona,2013,Joseph Evans,49
Germany,AS Monaco,Bilbao,1990,Norman White,64
Italy,Real Madrid CF,Leicester,2006,Brian Miller,67
England,FC Ufa,Milan,1996,Matthew Nelson,35
Germany,Aston Villa,Valencia,2004,Steven Taylor,23
Italy,Cagliari Calcio,Leverkusen,1994,Joseph Perez,55
Spain,Liverpool FC,Freiburg,2018,Timothy Harris,55
Italy,TSG 1899 Hoffenheim,Reims,2000,Norman White,51
England,Barcelona FC,Leicester,2009,Albert Gonzalez,75
Italy,Stade de Reims,London,2018,Albert Gonzalez,65
Italy,AS Monaco,San Sebastian,2003,Paul Davis,87
Russia,Stade de Reims,Orenburg,2012,David King,25
England,FC Rostov,Sassuolo,1999,Jeffrey Adams,95
England,Real Sociedad,Yekaterinburg,2010,Joseph Evans,8
Spain,Liverpool FC,Monaco,2019,Brian Miller,95
France,Manchester United,Turin,2005,Richard Walker,14
France,Aston Villa,Leverkusen,2006,Brian Miller,72
Russia,FSV Mainz 05,Lorient,2018,Kenneth Hall,56
Spain,Stade de Reims,Dortmund,1994,Matthew Baker,6
France,Juventus FC,Reims,1995,Richard White,55
Italy,FC Bayern Munich,Moscow,2005,Timothy Harris,29
Russia,FC St. Petersburg,Rome,2009,Joshua Miller,55
Russia,West Ham United,Reims,1995,Joseph Perez,69
France,Cagliari Calcio,Ferrara,2020,David James,64
Spain,Manchester City,Orenburg,2004,Paul Davis,96
Spain,Manchester United,Yekaterinburg,1996,Nicholas Moore,16
Russia,AS Monaco,Reims,2007,David King,15
Russia,Manchester City,Brest,1992,Christopher Taylor,12
England,Benevento Calcio,Milan,2012,William Robinson,59
Italy,Inter Milan,Valencia,2011,Edward Phillips,9
Italy,FC Bayern Munich,Birmingham,2000,Joseph Evans,93
Russia,West Ham United,Valencia,2010,Edward Phillips,64
Russia,FC Moscow,Sheffield,2011,Kenneth Hall,27
England,FC Schalke 04,Orenburg,2017,Edward Phillips,55
Italy,Sheffield United,Rome,2010,Norman White,3
England,FSV Mainz 05,Madrid,2005,Joshua Miller,34
France,FC Rostov,Getafe,2008,Richard White,14
Germany,RC Celta de Vigo,Krasnodar,2010,Joshua Miller,21
Germany,Sheffield United,Munich,1996,Norman White,11
France,FC Schalke 04,Milan,1994,Andrew Clark,45
Russia,FC Schalke 04,Seville,2008,Steven Taylor,82
