Italy,FC Rostov,Milan,1993,Carl Taylor,96
Italy,FC St. Petersburg,Liverpool,1999,Joseph Evans,72
England,RCD Mallorca,Rome,1993,Thomas Brown,46
Spain,FC Orenburg,Vigo,1993,Brian Walker,69
France,Stade de Reims,Reims,2005,William Robinson,75
England,Chelsea FC,Tambov,2015,Jeffrey Adams,61
Germany,FC Bayern Munich,Ferrara,1996,William Robinson,33
England,FC Augsburg,Ufa,2010,Brian Miller,16
Germany,Bayer 04 Leverkusen,Madrid,2018,Adam Williams,42
England,FC Tambov,Barcelona,2001,William Moore,51
England,Sevilla FC,Lorient,2018,Paul Davis,15
France,FSV Mainz 05,Sassuolo,2012,William Robinson,24
Germany,Paris Saint Germain,Moscow,2008,Richard Walker,42
France,TSG 1899 Hoffenheim,Yekaterinburg,2021,Norman White,91
France,FC Tambov,Mainz,2017,Nicholas Moore,95
England,Sevilla FC,Seville,2014,John Smith,83
Italy,AS Roma,Vigo,1991,Andrew Clark,28
Russia,FC Orenburg,Ferrara,2017,Timothy Harris,49
Spain,Real Sociedad,Krasnodar,1996,Mark Anderson,37
France,Leicester City,Dortmund,2005,Paul Davis,74
Germany,Arsenal FC,St. Petersburg,1995,William Moore,48
England,Borussia Dortmund,San Sebastian,1991,Thomas Edwards,67
Russia,FC Ural,Tambov,2018,Mark Anderson,80
Germany,AC Milan,Ufa,2000,Timothy Harris,35
England,Real Betis,Liverpool,1992,George Wilson,31
Italy,Aston Villa,Seville,2017,Kevin Campbell,3
Spain,SC Freiburg,Cologne,2014,John Smith,50
Germany,Stade Rennais,Metz,2016,Joshua Miller,56
France,Manchester City,Sassuolo,1996,Jeffrey Adams,59
Russia,Barcelona FC,Rostov,2005,Jeffrey Adams,82
Germany,Paris Saint Germain,Reims,2002,Mark Anderson,84
England,FC Lorient,Madrid,2007,Michael Thompson,95
England,FC Metz,San Sebastian,2006,Joshua Miller,33
Germany,FC Krasnodar,Munich,2014,Timothy Harris,49
France,Stade de Reims,Barcelona,2001,Richard Walker,10
France,West Ham United,Krasnodar,2012,Andrew Clark,66
France,Paris Saint Germain,Krasnodar,2017,Kenneth Hall,25
France,SS Lazio,Rome,2020,Andrew Clark,67
England,FC Rostov,Liverpool,1993,Thomas Brown,63
Russia,FC Moscow,Metz,2006,John Smith,56
Germany,FC Lorient,St. Petersburg,2002,Paul Davis,83
Russia,RCD Mallorca,Seville,2005,Nicholas Moore,36
England,SS Lazio,Reims,1996,Edward Phillips,69
England,Real Sociedad,Moscow,2012,Andrew Clark,5
Spain,Juventus FC,Reims,2022,Thomas Brown,50
France,Borussia Dortmund,Freiburg,1995,Joshua Miller,46
Spain,Barcelona FC,Rostov,2016,Brian Miller,87
Italy,Bayer 04 Leverkusen,Freiburg,1992,Christopher Taylor,56
Russia,West Ham United,Orenburg,2001,Kevin Campbell,52
England,Bayer 04 Leverkusen,London,2004,Mark Anderson,97
Italy,FC Schalke 04,Seville,2013,Brian Walker,47
Spain,US Sassuolo,Reims,2000,Joseph Perez,48
Germany,AC Milan,Freiburg,2007,James Johnson,42
Spain,FC Ufa,Munich,1992,Norman White,98
Spain,FC Schalke 04,Mainz,2001,Nicholas Moore,40
Spain,Barcelona FC,Sheffield,2009,Albert Gonzalez,47
Germany,Atletico Madrid,Cologne,2017,Michael Thompson,94
France,Real Sociedad,Bilbao,2009,Ronald Wilson,10
Spain,AS Roma,Leicester,1994,David James,1
Spain,FC Metz,Brest,2019,John Lewis,63
Spain,AS Monaco,Palma de Mallorca,2009,Timothy Harris,87
England,FC Schalke 04,Orenburg,1997,Kenneth Hall,35
France,Borussia Dortmund,Reims,1996,Michael Thompson,29
Germany,Tottenham Hotspur,Orenburg,2012,Brian Miller,44
England,Olympique Marseille,Milan,1995,Kenneth Hall,29
Spain,Arsenal FC,Bilbao,1999,Andrew Clark,86
France,FC Ufa,Sassuolo,2011,Brian Miller,89
Italy,Leicester City,Freiburg,1992,William Robinson,83
France,Borussia Dortmund,Getafe,2000,Thomas Edwards,55
England,FC Krasnodar,Madrid,2021,Andrew Clark,38
England,FC Bayern Munich,Lyon,2002,Andrew Clark,95
Germany,FC Moscow,Rennes,2009,John Lewis,25
Spain,Borussia Dortmund,Orenburg,2004,James Johnson,79
Russia,SC Freiburg,St. Petersburg,2019,Nicholas Moore,11
Italy,FC Sochi,Leverkusen,2007,Matthew Nelson,3
Germany,SS Lazio,Freiburg,2019,Albert Gonzalez,51
Russia,Real Madrid CF,Sassuolo,2015,John Lewis,64
Italy,FC Lorient,Rennes,2020,Michael Thompson,54
Russia,Chelsea FC,Lorient,2006,Edward Phillips,58
Spain,Valencia CF,Dortmund,2022,Joseph Perez,48
England,Real Madrid CF,Yekaterinburg,1993,David James,29
Russia,Stade Rennais,St. Petersburg,1990,David King,30
Spain,Manchester United,Sochi,2019,Timothy Harris,71
Italy,AC Milan,Lyon,2012,David James,45
France,FC Rostov,Bilbao,2006,Richard White,22
England,SPAL 2013,Gelsenkirchen,2015,Brian Miller,7
France,Real Sociedad,Augsburg,2013,Carl Taylor,81
Russia,Manchester City,Rennes,1996,Steven Taylor,22
Germany,FC Krasnodar,Benevento,1998,Steven Taylor,64
Russia,AS Roma,Wolfsburg,2002,John Smith,68
France,Paris Saint Germain,Dortmund,2010,James Johnson,82
Spain,Leicester City,Freiburg,1994,David James,52
Italy,RC Celta de Vigo,Cagliari,1991,Joseph Perez,48
Germany,Arsenal FC,Sassuolo,1993,Paul Davis,19
England,Sheffield United,Tambov,2014,Thomas Edwards,42
Italy,VfL Wolfsburg,Rostov,1993,David King,84
Russia,Stade Rennais,Reims,2010,Richard White,98
Italy,West Ham United,Monaco,2020,David James,27
Italy,Stade Rennais,Cagliari,2008,Brian Miller,3
Spain,FC Ufa,Valencia,2019,Albert Gonzalez,7
France,Liverpool FC,St. Petersburg,2007,Nicholas Moore,30
Italy,Getafe CF,Ufa,2019,Timothy Harris,22
France,Real Betis,Munich,1994,Joseph Evans,55
Russia,Athletic Bilbao,Getafe,2020,John Lewis,10
Spain,FSV Mainz 05,Sassuolo,1999,Nicholas Moore,34
France,Chelsea FC,Augsburg,2003,Steven Taylor,5
Germany,Inter Milan,Reims,2018,David James,78
England,Paris Saint Germain,Sassuolo,2011,William Moore,93
France,FC Bayern Munich,Gelsenkirchen,2011,Timothy Harris,52
Italy,Borussia Dortmund,Birmingham,2022,Joseph Evans,10
Spain,FSV Mainz 05,Milan,2007,James Johnson,30
France,Liverpool FC,Barcelona,2020,Edward Phillips,74
Russia,AS Roma,Benevento,1993,Matthew Nelson,6
England,AC Milan,St. Petersburg,2019,Andrew Clark,62
Spain,FC Lorient,Moscow,2000,Paul Davis,12
Italy,FC Ural,Paris,2020,Richard White,74
England,Chelsea FC,Gelsenkirchen,1990,Mark Anderson,79
France,RCD Mallorca,Krasnodar,2000,Mark Anderson,48
England,Benevento Calcio,Freiburg,2003,Richard White,23
Russia,FC Ural,Rome,2007,Nicholas Moore,28
Germany,Borussia Dortmund,Leverkusen,2006,Christopher Taylor,58
England,Atletico Madrid,San Sebastian,1991,Carl Taylor,7
Italy,TSG 1899 Hoffenheim,Wolfsburg,2019,James Johnson,84
Germany,Leicester City,Gelsenkirchen,2018,Joshua Miller,31
England,Manchester United,Barcelona,2012,Matthew Nelson,2
England,Borussia Dortmund,Yekaterinburg,2009,Andrew Clark,68
England,Barcelona FC,Lyon,2001,Kevin Campbell,5
Italy,FC Schalke 04,Rome,2005,Christopher Taylor,22
Germany,FC Metz,Brest,1997,Brian Walker,40
Spain,FC Lorient,Ufa,2007,Richard Walker,68
Russia,FC Augsburg,Brest,2017,David James,24
France,Stade de Reims,Reims,2007,John Lewis,81
Italy,TSG 1899 Hoffenheim,Metz,2017,Kenneth Hall,29
Spain,AC Milan,St. Petersburg,2017,John Smith,88
France,Benevento Calcio,Palma de Mallorca,1998,Richard White,7
Spain,Manchester United,St. Petersburg,2009,David King,52
Spain,Real Betis,Seville,2019,Mark Anderson,66
Italy,West Ham United,Seville,1994,Jeffrey Adams,62
France,FC Orenburg,Valencia,2022,Edward Phillips,53
France,FC Lorient,Benevento,1991,David James,12
Germany,Manchester United,Tambov,1993,David King,15
Italy,Inter Milan,Liverpool,1999,Kenneth Hall,6
England,Sevilla FC,Munich,1994,Adam Williams,92
England,Liverpool FC,Hoffenheim,2012,Adam Williams,4
France,AS Roma,Krasnodar,2006,William Moore,0
Spain,SS Lazio,Dortmund,2018,David King,47
Italy,Valencia CF,London,2009,Richard Walker,2
Spain,FC Ufa,St. Petersburg,2020,Brian Walker,25
Germany,Olympique Marseille,Ufa,1995,Steven Taylor,29
Germany,Aston Villa,Bilbao,2006,Matthew Nelson,65
England,US Sassuolo,Rome,2009,Andrew Clark,16
Spain,1. FC Köln,Valencia,1996,Richard Walker,91
Germany,Liverpool FC,Rostov,2009,Mark Anderson,54
Spain,FC Schalke 04,Cagliari,1992,Edward Phillips,78
Spain,Atletico Madrid,Yekaterinburg,1993,Mark Anderson,2
Italy,SC Freiburg,Tambov,1995,Ronald Wilson,58
Germany,Bayer 04 Leverkusen,Ferrara,1993,Andrew Clark,20
England,Sheffield United,Hoffenheim,2009,David James,49
Spain,US Sassuolo,Krasnodar,2011,Carl Taylor,3
France,Olympique Marseille,Paris,2004,Thomas Edwards,36
England,Tottenham Hotspur,Birmingham,2012,Thomas Edwards,44
France,FC Krasnodar,Freiburg,2018,David James,22
Italy,Tottenham Hotspur,Orenburg,2020,Joseph Evans,6
France,Athletic Bilbao,Seville,2020,Brian Walker,79
France,Chelsea FC,Lyon,2000,James Johnson,4
England,Bayer 04 Leverkusen,Palma de Mallorca,1999,Ronald Wilson,8
Italy,Sheffield United,Brest,1993,Matthew Baker,18
France,Bayer 04 Leverkusen,Gelsenkirchen,2002,Adam Williams,84
Russia,Bayer 04 Leverkusen,Turin,1996,Joseph Perez,16
Spain,Stade de Reims,Seville,1998,James Johnson,45
England,SS Lazio,Bilbao,1994,Michael Thompson,72
England,Sevilla FC,Seville,2007,Michael Thompson,4
Italy,Sheffield United,St. Petersburg,2008,Christopher Taylor,39
Italy,Athletic Bilbao,London,2003,Kevin Campbell,20
Spain,Olympique Marseille,Sassuolo,2009,Kevin Campbell,30
Russia,AS Roma,Augsburg,2003,David King,48
England,Stade Rennais,Sochi,2016,Mark Anderson,19
Germany,Cagliari Calcio,Palma de Mallorca,2010,Richard White,97
Germany,Manchester City,Benevento,1994,George Wilson,80
Italy,SC Freiburg,Ufa,1992,Adam Williams,35
Italy,FC Lorient,St. Petersburg,2000,Joseph Evans,1
Spain,AC Milan,Krasnodar,2008,Matthew Nelson,74
Italy,Real Sociedad,Vigo,2007,Brian Miller,36
Spain,FC Krasnodar,St. Petersburg,2010,Matthew Nelson,89
England,FC Rostov,Hoffenheim,1999,William Robinson,30
France,FC Rostov,Sassuolo,2006,Nicholas Moore,94
Germany,FC Ural,Marseille,2001,James Johnson,39
England,FSV Mainz 05,Leicester,2000,Matthew Nelson,59
Spain,Leicester City,Yekaterinburg,2002,Paul Davis,72
France,Getafe CF,Madrid,1993,Adam Williams,60
Spain,SC Freiburg,St. Petersburg,2019,Mark Anderson,37
Germany,Sevilla FC,Seville,2008,Joseph Perez,88
Germany,Aston Villa,Vigo,2006,William Robinson,6
Italy,Atletico Madrid,St. Petersburg,1995,Edward Phillips,73
Germany,FC Augsburg,Freiburg,2016,Mark Anderson,96
Russia,Atletico Madrid,Benevento,1995,Ronald Wilson,85
England,Stade de Reims,Mainz,2002,Kevin Campbell,8
Italy,FSV Mainz 05,Dortmund,2004,Mark Anderson,8
Russia,FC Rostov,Madrid,1999,Jeffrey Adams,93
Germany,Stade Rennais,Munich,2003,Thomas Edwards,75
Spain,Sheffield United,Krasnodar,2010,Adam Williams,85
England,Juventus FC,Yekaterinburg,2007,Thomas Brown,77
Italy,Stade Rennais,Freiburg,2019,Mark Anderson,70
Russia,Paris Saint Germain,Milan,2002,James Johnson,54
Italy,Olympique Lyon,Tambov,2000,Timothy Harris,33
Italy,FC Ural,Manchester,2015,William Moore,3
France,VfL Wolfsburg,Krasnodar,2017,Richard Walker,96
England,Stade Brestois,Leicester,2006,Nicholas Moore,43
Spain,FC Orenburg,Marseille,2015,Adam Williams,83
England,FSV Mainz 05,Lorient,1997,Adam Williams,64
Spain,FC Ural,Getafe,2010,Kevin Campbell,52
Russia,SPAL 2013,San Sebastian,2005,Paul Davis,36
Germany,Cagliari Calcio,Cagliari,2020,David James,84
England,Real Madrid CF,Monaco,2007,Edward Phillips,21
England,Benevento Calcio,Madrid,2008,Norman White,88
Spain,Chelsea FC,Yekaterinburg,2022,Christopher Taylor,62
France,FC Orenburg,Leicester,2015,Richard Walker,29
Germany,Manchester United,Palma de Mallorca,1992,James Johnson,13
Italy,Borussia Dortmund,Milan,1992,Nicholas Moore,24
Spain,AS Monaco,Mainz,2006,Adam Williams,40
France,Manchester United,Getafe,2000,John Smith,54
Spain,Bayer 04 Leverkusen,Valencia,2018,Richard Walker,89
England,Tottenham Hotspur,Yekaterinburg,2001,Christopher Taylor,46
Spain,AS Monaco,Gelsenkirchen,2017,George Wilson,0
Italy,Sheffield United,London,2008,Nicholas Moore,60
Germany,West Ham United,Rostov,1996,Edward Phillips,43
Russia,FC Moscow,Turin,2015,Matthew Nelson,43
Italy,FC Metz,Metz,2001,Michael Thompson,12
Germany,Inter Milan,Valencia,2008,Thomas Edwards,31
Spain,Manchester City,Munich,2020,Kenneth Hall,37
Russia,Tottenham Hotspur,San Sebastian,2002,Nicholas Moore,3
Spain,AC Milan,San Sebastian,2018,Mark Anderson,83
Germany,FC Schalke 04,Barcelona,1995,John Lewis,90
France,Cagliari Calcio,Valencia,2006,Joseph Perez,47
Spain,Real Betis,Leicester,2003,Christopher Taylor,69
Spain,RCD Mallorca,Metz,2007,Kenneth Hall,34
England,FC Ufa,Cologne,1997,Paul Davis,44
Germany,RCD Mallorca,St. Petersburg,2011,Matthew Nelson,89
Russia,Real Madrid CF,Marseille,2022,Thomas Brown,70
Spain,Stade de Reims,Seville,2007,David James,6
Germany,VfL Wolfsburg,Sheffield,2000,John Lewis,79
Spain,Aston Villa,St. Petersburg,2004,George Wilson,57
Italy,Stade Rennais,Rostov,2021,Paul Davis,48
Russia,Atletico Madrid,Hoffenheim,1997,William Moore,66
England,Real Betis,Leverkusen,2020,Richard Walker,29
France,FC Sochi,Milan,2008,William Robinson,47
England,Cagliari Calcio,Barcelona,2006,Steven Taylor,72
Germany,Real Sociedad,Lyon,2011,Matthew Baker,7
Germany,Sevilla FC,Krasnodar,2003,Nicholas Moore,85
Germany,Athletic Bilbao,Freiburg,1998,Andrew Clark,74
England,Juventus FC,Barcelona,1991,Brian Miller,11
France,AC Milan,Benevento,2002,James Johnson,71
Spain,Athletic Bilbao,London,1992,Ronald Wilson,48
Germany,Leicester City,Leicester,2019,Timothy Harris,56
England,Borussia Dortmund,Barcelona,2005,Paul Davis,97
England,AS Monaco,Palma de Mallorca,2008,Thomas Brown,28
Germany,1. FC Köln,Rome,1998,Nicholas Moore,11
France,Inter Milan,Cologne,2012,Thomas Brown,91
France,FC Ural,St. Petersburg,2006,Joseph Perez,7
Italy,FSV Mainz 05,Gelsenkirchen,2021,Kenneth Hall,86
Italy,TSG 1899 Hoffenheim,Freiburg,2007,Norman White,86
Spain,RCD Mallorca,Milan,1990,Brian Miller,52
France,Benevento Calcio,Sochi,2002,Joseph Perez,42
France,SS Lazio,Rennes,2017,Nicholas Moore,15
Russia,FC Moscow,Turin,1991,Christopher Taylor,64
Germany,FC Ural,Brest,2002,Carl Taylor,42
Russia,FC Bayern Munich,Reims,2002,Christopher Taylor,87
Germany,Liverpool FC,Orenburg,2016,Ronald Wilson,86
Russia,Benevento Calcio,London,2016,Nicholas Moore,66
Italy,FC Bayern Munich,Rome,2022,Brian Miller,10
Italy,FC Rostov,Cagliari,1996,Norman White,54
Spain,FC Rostov,Krasnodar,2012,Andrew Clark,63
England,FC Metz,Augsburg,2016,Norman White,47
Russia,US Sassuolo,Wolfsburg,2007,David James,13
France,Real Betis,Yekaterinburg,2016,Richard White,57
Russia,AS Monaco,Cologne,2013,Mark Anderson,84
Italy,1. FC Köln,St. Petersburg,2002,William Robinson,48
France,FC Krasnodar,Munich,2015,Albert Gonzalez,75
England,FC Metz,Palma de Mallorca,2002,Brian Miller,94
Germany,Cagliari Calcio,Seville,2007,Thomas Brown,78
France,FC Ufa,Lorient,1993,Mark Anderson,26
Italy,FC St. Petersburg,London,1996,Thomas Brown,15
Germany,Arsenal FC,Getafe,2000,Carl Taylor,28
England,Real Madrid CF,Augsburg,2002,Kenneth Hall,10
Russia,US Sassuolo,Freiburg,2018,James Johnson,26
France,Sevilla FC,Cologne,2007,Joshua Miller,11
Spain,Tottenham Hotspur,Lyon,2008,Edward Phillips,86
England,AS Monaco,Sochi,2016,John Smith,27
Germany,Stade de Reims,Krasnodar,2010,William Robinson,11
France,Juventus FC,Ferrara,2021,Brian Miller,16
Russia,Bayer 04 Leverkusen,Palma de Mallorca,2003,Matthew Nelson,61
Russia,VfL Wolfsburg,Cologne,1991,Nicholas Moore,70
England,FC Sochi,Gelsenkirchen,1994,Nicholas Moore,76
France,Stade Brestois,Moscow,1990,Ronald Wilson,15
Russia,TSG 1899 Hoffenheim,Freiburg,2015,Richard White,47
Russia,Cagliari Calcio,Paris,2016,William Robinson,12
Germany,TSG 1899 Hoffenheim,Leverkusen,2009,David James,35
Italy,FC Metz,Leverkusen,2015,Adam Williams,26
Russia,Tottenham Hotspur,Barcelona,2001,Thomas Edwards,17
France,FC Ufa,St. Petersburg,2012,Adam Williams,17
Italy,Olympique Marseille,Rome,2004,Ronald Wilson,42
England,FC Metz,Wolfsburg,2020,Albert Gonzalez,97
Russia,AS Roma,Leverkusen,1990,Ronald Wilson,37
Russia,TSG 1899 Hoffenheim,Madrid,1995,Richard White,26
England,1. FC Köln,Leverkusen,2007,Steven Taylor,71
Germany,Real Madrid CF,Yekaterinburg,2021,George Wilson,52
Spain,Atletico Madrid,Orenburg,2001,William Moore,34
France,FC Moscow,Turin,2001,David James,98
Italy,Real Madrid CF,Rennes,2004,David James,60
England,Benevento Calcio,Paris,2021,Richard White,38
Italy,FC Lorient,Rennes,2011,Adam Williams,43
Russia,Real Sociedad,Dortmund,2015,Albert Gonzalez,23
Italy,RCD Mallorca,Paris,2012,Andrew Clark,83
France,AS Monaco,Paris,2000,Ronald Wilson,9
Russia,TSG 1899 Hoffenheim,Turin,2010,James Johnson,40
Germany,West Ham United,Hoffenheim,1990,Norman White,66
Germany,SPAL 2013,Ferrara,1993,Carl Taylor,77
Germany,Tottenham Hotspur,Barcelona,1990,David King,98
France,US Sassuolo,Hoffenheim,2015,Brian Miller,22
Russia,FC Augsburg,Cologne,2018,Carl Taylor,65
Germany,AS Roma,Turin,2014,Mark Anderson,67
Italy,FC Rostov,Marseille,2005,Matthew Baker,1
France,FC Rostov,Brest,2006,David King,77
Italy,Real Sociedad,Lorient,1990,Christopher Taylor,12
Germany,Olympique Lyon,Reims,2015,Paul Davis,51
Spain,1. FC Köln,Palma de Mallorca,2022,Carl Taylor,67
England,Stade Brestois,Dortmund,2009,Brian Miller,29
France,FC Moscow,Munich,2007,Adam Williams,99
Germany,TSG 1899 Hoffenheim,Rennes,2002,David James,80
France,Manchester United,Munich,2003,David King,30
Germany,SPAL 2013,Freiburg,2002,David James,49
Italy,FC Sochi,Leicester,2011,Richard Walker,81
France,RCD Mallorca,San Sebastian,1996,James Johnson,70
Spain,US Sassuolo,Bilbao,2012,Albert Gonzalez,9
Germany,Atletico Madrid,Manchester,2005,Thomas Brown,67
Italy,Sheffield United,Madrid,2017,Paul Davis,26
England,Getafe CF,Palma de Mallorca,2006,Joshua Miller,92
England,SC Freiburg,Cagliari,2013,Joseph Evans,0
Germany,FC Lorient,Lyon,2011,Kevin Campbell,32
England,Juventus FC,Augsburg,1997,Adam Williams,7
Italy,1. FC Köln,Orenburg,1999,Norman White,54
France,Borussia Dortmund,Dortmund,2010,Joshua Miller,38
France,Juventus FC,Wolfsburg,2010,Richard White,51
Spain,FC Metz,Wolfsburg,2017,Adam Williams,75
France,Benevento Calcio,Metz,2011,Joseph Perez,31
Russia,Getafe CF,Liverpool,2015,Brian Walker,29
Spain,FC Ufa,Rennes,2015,Kenneth Hall,22
Spain,FSV Mainz 05,Tambov,1994,Edward Phillips,70
England,1. FC Köln,Leverkusen,2005,Paul Davis,20
England,FC Krasnodar,Monaco,2004,Mark Anderson,15
Germany,RCD Mallorca,Krasnodar,2018,David James,83
Germany,FC Moscow,Valencia,2014,Joseph Perez,12
Germany,Stade de Reims,Hoffenheim,2001,Michael Thompson,48
France,Borussia Dortmund,Sheffield,2011,Michael Thompson,12
Germany,FC Sochi,Munich,2016,Thomas Edwards,46
Germany,Bayer 04 Leverkusen,Turin,2001,Thomas Brown,95
England,Sheffield United,Cagliari,2020,Joseph Perez,6
Spain,FC Lorient,Tambov,2019,Albert Gonzalez,84
Italy,Real Sociedad,Reims,1993,Joseph Evans,42
Germany,Valencia CF,Getafe,2015,Andrew Clark,52
England,SC Freiburg,Krasnodar,2005,Joseph Perez,6
